campaignDisplayName,campaignDescription,campaignID,campaignStartDate,campaignEndDate,duration,daysLeft,campaignType,campaignStatus,userEmail,resourceID,resourceName,resourceType,assignmentType,entitlementBundleName,entitlementValueName,decision,decidedDate,reviewerType,reviewerGroupName,reviewerEmail,remediationStatus,currentReviewerLevel,level1ReviewerEmail,level1ReviewerDecision,level2ReviewerEmail,level2ReviewerDecision
Customer Portal Access - 970,,TpOhWe9KzqWcdGJ4,05/06/2024 10:04 pm,05/20/2024 10:31 pm,14,-492.561238,RESOURCE,COMPLETED,kiran.garcia197@example.com,0w2GqMwZN76yiWWnPUfp,HRPro,Application,GROUP,,,UNREVIEWED,,GROUP,AccessReviewers,,PENDING,,,,kiran.garcia@mailinator.com,REVOKED
SOX Resource Review - 850,,WWBCRC4VAQqOj8EE,08/17/2023 3:29 am,09/09/2023 3:32 am,23,-747.352269,RESOURCE,IN_PROGRESS,sai.brown566@example.com,n1s2Pr3IIfz7Dz8hkDAn,HRPro,API,GROUP,,ROLE_USER,APPROVED,08/18/2023 2:01 am,GROUP,AccessReviewers,,PENDING,1,sai.brown@mailinator.com,REVOKED,,
Quarterly Access Review - 567,,2cBpNlwacByeEWMN,12/13/2023 1:52 pm,01/12/2024 2:10 pm,30,-621.909606,RESOURCE,IN_PROGRESS,jordan.brown368@testmail.com,92kiez7QFu4TauCUlokK,Data Lake Portal,API,USER,Default Bundle,ROLE_USER,REVOKED,12/21/2023 7:10 am,USER,,jordan.brown@mailinator.com,FAILED,1,jordan.brown@example.com,APPROVED,,
PCI Resource Review - 465,PCI Resource Review audit.,FN8XHBTRKwNov8fI,12/24/2023 4:49 am,01/08/2024 5:42 am,15,-626.262141,RESOURCE,DRAFT,alex.patel742@example.com,exTYV10cFhVjvrhSvLf3,Data Lake Portal,Application,USER,,,REVOKED,12/26/2023 10:11 pm,GROUP,SecurityOps,,FAILED,,alex.patel@mailinator.com,REVOKED,alex.patel@testmail.com,APPROVED
Customer Portal Access - 209,Customer Portal Access audit.,mkHwvrbat0SdfwG6,04/04/2024 10:54 am,04/17/2024 11:25 am,13,-526.024294,RESOURCE,IN_PROGRESS,taylor.patel261@example.com,WS8Ff6vSvpAYST36yrCe,My Super Secure App,Server,GROUP,,,REVOKED,04/14/2024 2:33 am,USER,,taylor.patel@mailinator.com,FAILED,1,,,taylor.patel@mailinator.com,APPROVED
SOX Resource Review - 694,SOX Resource Review audit.,2oZ6zpIjeq2U4xBw,03/22/2023 1:49 pm,04/11/2023 2:05 pm,20,-897.912847,RESOURCE,ACTIVE,taylor.garcia925@mailinator.com,hSdRKVkqh7kXXeLLgEFp,Data Lake Portal,API,USER,Default Bundle,,REVOKED,03/25/2023 6:06 pm,GROUP,ComplianceTeam,,FAILED,1,taylor.garcia@example.com,REVOKED,,
SOX Resource Review - 806,SOX Resource Review audit.,MtGsVPGl1fVeIZGs,07/04/2024 5:36 pm,07/13/2024 5:53 pm,9,-438.754502,RESOURCE,CANCELLED,sai.garcia198@testmail.com,47ipnNeZIoJqfjx5YRRz,Finance360,API,GROUP,,ROLE_USER,REVOKED,07/08/2024 8:05 pm,GROUP,SecurityOps,,PENDING,1,sai.garcia@testmail.com,REVOKED,,
PCI Resource Review - 757,PCI Resource Review audit.,uinItdAk4oarzk2A,04/12/2023 2:23 pm,04/30/2023 3:11 pm,18,-878.867257,RESOURCE,IN_PROGRESS,sai.brown722@mailinator.com,KVqLr4GddYV076QPryVr,Data Lake Portal,API,USER,,,REVOKED,04/17/2023 7:27 am,USER,,sai.brown@testmail.com,SUCCESS,,sai.brown@mailinator.com,APPROVED,,
Quarterly Access Review - 927,,uIuASKgzikdjnig5,07/05/2023 5:02 am,07/26/2023 5:36 am,21,-792.266215,RESOURCE,COMPLETED,neha.garcia408@example.com,KqnFKPPTQ16hK63ffvg0,HRPro,API,GROUP,Default Bundle,,REVOKED,07/08/2023 4:46 pm,USER,,neha.garcia@example.com,FAILED,2,,,,
Quarterly Access Review - 39,,MypD7iN4hUcjW0vL,04/01/2023 2:13 am,04/08/2023 3:04 am,7,-901.371701,RESOURCE,IN_PROGRESS,taylor.patel233@mailinator.com,HkIEjMxrjaP7BcSJriJD,Finance360,Application,USER,,,REVOKED,04/03/2023 5:33 am,USER,,taylor.patel@testmail.com,PENDING,2,taylor.patel@testmail.com,APPROVED,,
Quarterly Access Review - 112,,VvXdeqOw5nV3Qpvn,05/16/2023 3:19 pm,05/27/2023 3:53 pm,11,-851.837940,RESOURCE,DRAFT,sai.martinez86@example.com,X7VBRWvwxyF8Ln3nXTyU,Finance360,API,GROUP,Default Bundle,,APPROVED,05/24/2023 1:36 pm,USER,,sai.martinez@example.com,PENDING,1,sai.martinez@testmail.com,REVOKED,,
Quarterly Access Review - 552,,JqTNqt7bzDJJqYGN,01/09/2025 6:16 pm,01/30/2025 7:04 pm,21,-237.705475,RESOURCE,CANCELLED,sai.garcia490@mailinator.com,bawO4eNoVo1YdZDOVLhn,HRPro,API,USER,,,UNREVIEWED,,USER,,sai.garcia@example.com,PENDING,2,,,,
SOX Resource Review - 145,,rZX2LsB9uqJpsiQZ,09/17/2024 7:15 pm,10/06/2024 7:43 pm,19,-353.677789,RESOURCE,CANCELLED,neha.brown158@mailinator.com,00wWDkZhkiyNoyzCCpDO,Finance360,Application,GROUP,Default Bundle,ROLE_USER,REVOKED,09/20/2024 8:28 pm,USER,,neha.brown@mailinator.com,FAILED,2,,,neha.brown@testmail.com,APPROVED
Customer Portal Access - 306,,QrXRjLIVlh9AUleX,07/04/2025 6:16 am,07/26/2025 6:33 am,22,-61.226609,RESOURCE,DRAFT,sai.brown54@testmail.com,3xhoq0CQx7l8IMdHWnZ4,Data Lake Portal,API,USER,,ROLE_USER,REVOKED,07/14/2025 8:39 am,GROUP,AccessReviewers,,PENDING,2,,,,
Customer Portal Access - 894,,3hdzlx2fhDNYD6r1,05/26/2024 1:52 am,06/13/2024 1:55 am,18,-469.419931,RESOURCE,DRAFT,sai.garcia951@testmail.com,sQSYS3utXPE4jxIuMI8c,Finance360,API,USER,,ROLE_USER,REVOKED,06/02/2024 2:30 pm,GROUP,AccessReviewers,,FAILED,1,sai.garcia@example.com,REVOKED,,
Quarterly Access Review - 940,,OkYtEOgUi1uw297m,12/12/2024 7:05 am,12/29/2024 7:46 am,17,-270.176215,RESOURCE,ACTIVE,sai.garcia608@example.com,qLRUFI34PSKYcM6Q2IzA,My Super Secure App,Database,USER,,ROLE_USER,UNREVIEWED,,GROUP,ComplianceTeam,,FAILED,2,sai.garcia@testmail.com,REVOKED,sai.garcia@testmail.com,APPROVED
SOX Resource Review - 383,,0if7vI7v2lUjHCcz,05/23/2024 1:55 pm,06/19/2024 2:30 pm,27,-462.895810,RESOURCE,ACTIVE,sai.brown604@mailinator.com,oWMZpB4pCOznV8Eegkda,My Super Secure App,Database,USER,,,APPROVED,05/27/2024 9:10 pm,GROUP,ComplianceTeam,,PENDING,1,,,,
Customer Portal Access - 772,Customer Portal Access audit.,fvgcUpTJwLx7Tpb6,02/28/2023 3:26 am,03/22/2023 4:06 am,22,-918.328889,RESOURCE,IN_PROGRESS,alex.brown152@example.com,r0zc2QVEuSLP1gcylaRE,HRPro,API,USER,Default Bundle,,APPROVED,03/14/2023 9:15 pm,USER,,alex.brown@mailinator.com,PENDING,1,,,,
Quarterly Access Review - 682,,gk2foyD9WVmX6boK,10/16/2024 1:43 am,10/25/2024 1:55 am,9,-335.419560,RESOURCE,COMPLETED,kiran.garcia858@example.com,TjKfibVpZHDSbKYwcrbD,Finance360,Database,USER,Default Bundle,,REVOKED,10/20/2024 8:02 pm,USER,,kiran.garcia@mailinator.com,FAILED,2,,,,
SOX Resource Review - 343,,nLZTsLblMvZOCiua,07/21/2025 3:42 am,07/29/2025 4:10 am,8,-58.326100,RESOURCE,CANCELLED,kiran.johnson629@example.com,fbgG4X1mWEkKutVUhERX,HRPro,Server,USER,,ROLE_USER,UNREVIEWED,,GROUP,ComplianceTeam,,PENDING,2,,,kiran.johnson@testmail.com,REVOKED
SOX Resource Review - 16,,eIQW9e6Ab4qHItia,12/07/2024 3:32 pm,12/29/2024 4:25 pm,22,-269.815799,RESOURCE,ACTIVE,jordan.patel237@example.com,NaOBBqk3eV1GBX6uBQSP,HRPro,Database,GROUP,,,APPROVED,12/13/2024 2:42 pm,GROUP,ComplianceTeam,,PENDING,,,,,
SOX Resource Review - 371,SOX Resource Review audit.,BxfI7N9xzt2etXN7,09/08/2024 1:58 pm,09/17/2024 2:40 pm,9,-372.888241,RESOURCE,IN_PROGRESS,neha.garcia856@mailinator.com,PhN0vHoYiAeHBUcoVvjd,HRPro,Application,GROUP,,,UNREVIEWED,,GROUP,SecurityOps,,SUCCESS,1,,,,
PCI Resource Review - 388,PCI Resource Review audit.,P0CX97ywAAvTqWGa,04/17/2024 4:08 pm,05/17/2024 5:01 pm,30,-495.790486,RESOURCE,CANCELLED,neha.martinez539@mailinator.com,KWujTzPoMDBiOCpxmXC0,Finance360,Server,USER,,,UNREVIEWED,,USER,,neha.martinez@mailinator.com,PENDING,2,neha.martinez@testmail.com,REVOKED,,
SOX Resource Review - 591,SOX Resource Review audit.,GzMieOTOSbqWPsyx,11/16/2023 12:23 pm,12/07/2023 12:26 pm,21,-657.981863,RESOURCE,COMPLETED,neha.martinez850@example.com,eDF9vBMyCSIWqWOk0eGj,Finance360,Server,GROUP,,ROLE_USER,REVOKED,11/22/2023 4:45 pm,USER,,neha.martinez@example.com,PENDING,1,,,,
Quarterly Access Review - 998,,2aqrU5poxFJZVxNE,03/06/2025 8:58 am,03/17/2025 9:27 am,11,-192.106088,RESOURCE,ACTIVE,alex.martinez405@testmail.com,GYckEN6mDfq0hnTtSDs1,Data Lake Portal,Application,GROUP,Default Bundle,ROLE_USER,UNREVIEWED,,USER,,alex.martinez@testmail.com,SUCCESS,,,,,
Customer Portal Access - 810,,O0evQwdOy5g4btZT,06/01/2024 8:34 am,06/13/2024 8:58 am,12,-469.126088,RESOURCE,COMPLETED,jordan.martinez136@testmail.com,bmzFtDbUMTqTOavIiyMH,My Super Secure App,Database,USER,,,REVOKED,06/02/2024 7:57 am,GROUP,SecurityOps,,PENDING,,,,,
SOX Resource Review - 660,SOX Resource Review audit.,63Yqr3eTCi8EfUJL,08/07/2023 3:56 am,09/06/2023 4:46 am,30,-750.301169,RESOURCE,DRAFT,jordan.patel934@mailinator.com,9srwHgT8xbwMXbwK8Hck,Finance360,API,USER,Default Bundle,,APPROVED,08/17/2023 10:39 am,USER,,jordan.patel@testmail.com,FAILED,,,,jordan.patel@example.com,REVOKED
PCI Resource Review - 742,,jA6l7aifoG3WoXwt,03/24/2024 2:58 pm,04/03/2024 3:21 pm,10,-539.859907,RESOURCE,COMPLETED,alex.brown131@testmail.com,3zqw46I5QRqZt63IcEAm,My Super Secure App,Server,GROUP,Default Bundle,,APPROVED,04/02/2024 2:43 pm,USER,,alex.brown@mailinator.com,PENDING,,alex.brown@testmail.com,REVOKED,alex.brown@mailinator.com,APPROVED
Customer Portal Access - 472,,m55DxW8PSj6Ru48y,04/15/2024 7:48 am,04/30/2024 8:01 am,15,-513.165556,RESOURCE,CANCELLED,taylor.johnson724@mailinator.com,l9V25rzrQvvdyqchg47H,My Super Secure App,API,USER,,ROLE_USER,REVOKED,04/20/2024 4:42 pm,USER,,taylor.johnson@mailinator.com,PENDING,,taylor.johnson@mailinator.com,REVOKED,,
SOX Resource Review - 41,,gfBQ73J8QsYenUWB,12/24/2023 7:11 pm,01/02/2024 7:55 pm,9,-631.669537,RESOURCE,COMPLETED,jordan.martinez161@testmail.com,7Wqy6Q0MBQWySIa5o76k,HRPro,API,GROUP,,,REVOKED,12/25/2023 10:36 pm,GROUP,SecurityOps,,FAILED,1,,,,
Customer Portal Access - 513,,xVwDKrOsQuJ9N4hh,01/08/2025 5:52 am,01/29/2025 6:28 am,21,-239.230127,RESOURCE,IN_PROGRESS,sai.smith500@testmail.com,48PHHZVxUKpnPjxdShSj,Data Lake Portal,Server,GROUP,Default Bundle,,APPROVED,01/16/2025 4:59 pm,GROUP,ComplianceTeam,,SUCCESS,,sai.smith@mailinator.com,REVOKED,sai.smith@testmail.com,APPROVED
Customer Portal Access - 80,,2RSD5vZl1rOt98R0,09/27/2023 3:45 am,10/08/2023 4:09 am,11,-718.327025,RESOURCE,ACTIVE,kiran.garcia792@testmail.com,gVJH4ERljM7aXc6Z6gX4,My Super Secure App,Database,GROUP,,ROLE_USER,REVOKED,10/04/2023 8:26 pm,USER,,kiran.garcia@testmail.com,FAILED,2,kiran.garcia@mailinator.com,REVOKED,,
SOX Resource Review - 213,SOX Resource Review audit.,ZKM0SzLpM6w8Mdgh,04/11/2024 11:07 pm,05/09/2024 11:54 pm,28,-503.503854,RESOURCE,IN_PROGRESS,alex.garcia295@testmail.com,SUS4OtmY2oKZAPAEPohI,Finance360,API,USER,,,REVOKED,04/15/2024 5:50 pm,USER,,alex.garcia@example.com,SUCCESS,,,,,
SOX Resource Review - 645,SOX Resource Review audit.,btDUSaEdh4Lzkm7j,02/09/2024 4:00 am,02/21/2024 4:36 am,12,-582.307882,RESOURCE,IN_PROGRESS,taylor.patel225@mailinator.com,ojDYsfTTrflEmug7LoLr,Data Lake Portal,Server,GROUP,,,REVOKED,02/09/2024 5:33 am,USER,,taylor.patel@example.com,FAILED,,taylor.patel@testmail.com,APPROVED,,
Quarterly Access Review - 152,,jYaVqZscPfJojrTf,07/13/2025 12:09 pm,07/25/2025 12:54 pm,12,-61.962407,RESOURCE,DRAFT,taylor.martinez417@testmail.com,BIqLBDh7hayyMUvGoJgR,Finance360,Database,GROUP,Default Bundle,ROLE_USER,APPROVED,07/14/2025 5:16 am,USER,,taylor.martinez@example.com,FAILED,1,,,,
Quarterly Access Review - 67,,Zpt2MMfIJ3GctYrr,10/17/2023 1:02 pm,11/06/2023 1:27 pm,20,-688.939005,RESOURCE,ACTIVE,kiran.garcia209@testmail.com,md47oSxQcJUFKDvHJ9eM,My Super Secure App,Server,USER,,,REVOKED,10/24/2023 8:17 am,USER,,kiran.garcia@mailinator.com,SUCCESS,1,kiran.garcia@testmail.com,REVOKED,,
Customer Portal Access - 969,,Iip4I9PcQUwPnIn2,09/30/2023 7:48 am,10/18/2023 8:45 am,18,-708.134988,RESOURCE,IN_PROGRESS,kiran.smith656@mailinator.com,yhWDPGIxwgtZ4KmMr3Cw,HRPro,Database,GROUP,Default Bundle,,UNREVIEWED,,GROUP,AccessReviewers,,FAILED,,kiran.smith@testmail.com,APPROVED,,
Customer Portal Access - 476,,72muIpqFzBD4n03z,08/10/2024 10:12 am,09/05/2024 10:48 am,26,-385.049549,RESOURCE,CANCELLED,jordan.brown64@testmail.com,hhZbOZnDGIlE2v49Dzuc,Finance360,Server,GROUP,,ROLE_USER,UNREVIEWED,,GROUP,SecurityOps,,PENDING,2,,,,
Customer Portal Access - 842,,tMJZhj9Kv8UmpaU7,07/22/2023 12:53 pm,07/29/2023 1:45 pm,7,-788.926736,RESOURCE,COMPLETED,sai.martinez701@mailinator.com,BDAuWttMxv59l4K5E6A1,My Super Secure App,Application,USER,Default Bundle,,REVOKED,07/26/2023 9:56 am,USER,,sai.martinez@mailinator.com,PENDING,1,sai.martinez@example.com,REVOKED,,
Quarterly Access Review - 500,Quarterly Access Review audit.,ZulCEOsVMmpGst4k,12/07/2023 12:24 am,12/23/2023 12:42 am,16,-642.470729,RESOURCE,ACTIVE,jordan.martinez151@mailinator.com,U4tkYoUq9lnbPNwo2SIl,My Super Secure App,Database,GROUP,,,REVOKED,12/08/2023 3:46 am,GROUP,ComplianceTeam,,PENDING,1,,,jordan.martinez@example.com,APPROVED
Quarterly Access Review - 307,,0UzUJLRouiwKehmN,05/19/2025 11:21 am,06/12/2025 11:25 am,24,-105.024167,RESOURCE,IN_PROGRESS,kiran.smith603@mailinator.com,UTQF39Nd8eHGnvXMk0RY,Finance360,Application,GROUP,,ROLE_USER,UNREVIEWED,,USER,,kiran.smith@example.com,FAILED,2,kiran.smith@testmail.com,REVOKED,,
SOX Resource Review - 974,,CECi1i54OP3oypnp,04/30/2023 9:48 am,05/20/2023 10:19 am,20,-859.069537,RESOURCE,IN_PROGRESS,neha.smith279@testmail.com,cUmcdybPTm4hFQ2pb5J7,Finance360,Application,USER,Default Bundle,,APPROVED,05/15/2023 7:30 am,USER,,neha.smith@mailinator.com,SUCCESS,,,,,
Quarterly Access Review - 374,,qngnmLtNDh053OjK,03/22/2023 5:43 am,04/10/2023 5:45 am,19,-899.259861,RESOURCE,COMPLETED,taylor.patel749@example.com,TP7USlFM0rIO0bndvheM,HRPro,Database,GROUP,Default Bundle,ROLE_USER,REVOKED,04/08/2023 6:53 am,USER,,taylor.patel@mailinator.com,PENDING,2,,,,
SOX Resource Review - 640,,NRPfXzujmPbwD0WA,01/28/2024 12:02 pm,02/23/2024 12:45 pm,26,-579.968264,RESOURCE,COMPLETED,jordan.brown476@testmail.com,Kufrt1HsSrQKi2GgVZYs,My Super Secure App,API,GROUP,Default Bundle,,UNREVIEWED,,GROUP,SecurityOps,,FAILED,1,,,,
SOX Resource Review - 739,,gz7HCpsARjpNfGQP,03/14/2024 8:11 pm,03/24/2024 8:58 pm,10,-549.626019,RESOURCE,CANCELLED,kiran.johnson558@example.com,JcHi848x4e2DLjH3ogh4,Data Lake Portal,Server,GROUP,,,APPROVED,03/20/2024 3:20 pm,USER,,kiran.johnson@example.com,FAILED,1,kiran.johnson@mailinator.com,APPROVED,kiran.johnson@mailinator.com,APPROVED
Customer Portal Access - 634,,jlQV3ewwwt7Apyz8,09/26/2023 12:33 pm,10/19/2023 12:39 pm,23,-706.972569,RESOURCE,CANCELLED,neha.brown327@example.com,EzHsUaDNJbLAjVX9CkW3,HRPro,Application,USER,Default Bundle,ROLE_USER,REVOKED,09/29/2023 4:43 am,USER,,neha.brown@example.com,PENDING,2,,,,
PCI Resource Review - 274,,dvbU4WRUrV2ZNPjo,05/31/2024 10:21 am,06/30/2024 10:55 am,30,-452.044919,RESOURCE,COMPLETED,sai.garcia272@mailinator.com,SEpUDRcVTmaYRUiV2XJY,My Super Secure App,Server,USER,,,APPROVED,06/26/2024 8:53 am,USER,,sai.garcia@mailinator.com,SUCCESS,,,,,
Customer Portal Access - 944,,63aS5dKlqT6RtCGb,01/07/2024 3:19 pm,02/03/2024 3:43 pm,27,-599.844815,RESOURCE,IN_PROGRESS,kiran.brown38@example.com,o1vxUC9yJ5GgFn2VZG9D,My Super Secure App,API,GROUP,Default Bundle,,UNREVIEWED,,GROUP,SecurityOps,,SUCCESS,,kiran.brown@example.com,REVOKED,kiran.brown@testmail.com,REVOKED
Quarterly Access Review - 609,,bXIvcksgexIHRsCo,01/31/2025 1:38 pm,02/20/2025 1:38 pm,20,-216.931528,RESOURCE,COMPLETED,alex.brown524@example.com,WMTL4Yn91SdQ3kM4zvOm,HRPro,Server,GROUP,,,REVOKED,02/11/2025 10:51 am,GROUP,ComplianceTeam,,FAILED,1,,,,
PCI Resource Review - 541,,ZpFBws9H2h5FAlqg,03/29/2024 3:43 pm,04/10/2024 4:16 pm,12,-532.821667,RESOURCE,IN_PROGRESS,jordan.martinez809@example.com,vwlmAgGriwvbQCWlaJVr,Finance360,API,GROUP,Default Bundle,,REVOKED,04/09/2024 7:30 am,USER,,jordan.martinez@mailinator.com,PENDING,2,jordan.martinez@testmail.com,REVOKED,jordan.martinez@testmail.com,APPROVED
Quarterly Access Review - 164,,8doWszVqPXFlcNe3,10/05/2024 1:50 pm,10/23/2024 2:11 pm,18,-336.908380,RESOURCE,DRAFT,sai.brown51@example.com,IH1hFBXNHy2JJaD0BI4j,My Super Secure App,Application,USER,,,UNREVIEWED,,USER,,sai.brown@mailinator.com,PENDING,1,,,,
PCI Resource Review - 570,,co4ybwSHQSrJ6byg,11/04/2023 9:48 pm,12/03/2023 9:55 pm,29,-661.586563,RESOURCE,DRAFT,sai.brown270@testmail.com,3tHf20LOG07WhzEjBEIR,My Super Secure App,Application,GROUP,Default Bundle,,UNREVIEWED,,GROUP,AccessReviewers,,SUCCESS,,,,sai.brown@testmail.com,APPROVED
Customer Portal Access - 229,,jqnQVi8XXZf8W6Vb,10/02/2024 6:24 am,10/29/2024 6:45 am,27,-331.218113,RESOURCE,CANCELLED,alex.smith476@example.com,MdoW37OR39Hji5HQb4AA,Data Lake Portal,Database,GROUP,,,REVOKED,10/23/2024 10:18 pm,USER,,alex.smith@example.com,FAILED,1,alex.smith@mailinator.com,REVOKED,alex.smith@example.com,APPROVED
Customer Portal Access - 518,,k9ccnA0MLTscOgIv,04/02/2023 3:10 am,04/19/2023 3:30 am,17,-890.354097,RESOURCE,CANCELLED,alex.brown147@mailinator.com,WVxM3NGinmo8hf7FU7IV,Finance360,Database,USER,Default Bundle,,REVOKED,04/05/2023 11:58 am,USER,,alex.brown@testmail.com,SUCCESS,1,,,alex.brown@mailinator.com,APPROVED
Customer Portal Access - 355,,o36hlMbnIQKOA99T,01/08/2025 4:45 am,02/07/2025 5:31 am,30,-230.269826,RESOURCE,IN_PROGRESS,neha.martinez123@testmail.com,CVahxHf8cMvSfV5bIygQ,HRPro,API,GROUP,,,APPROVED,01/11/2025 8:07 pm,GROUP,AccessReviewers,,SUCCESS,1,,,neha.martinez@mailinator.com,APPROVED
Quarterly Access Review - 133,Quarterly Access Review audit.,cBqqe3cRzYrwUsyN,07/31/2025 4:09 pm,08/21/2025 4:19 pm,21,-34.819965,RESOURCE,CANCELLED,neha.martinez722@example.com,fJr4wTM3A455cQwsnDmA,Data Lake Portal,API,GROUP,,,APPROVED,08/11/2025 12:59 pm,USER,,neha.martinez@testmail.com,SUCCESS,1,,,,
Quarterly Access Review - 883,Quarterly Access Review audit.,iqRlvSSfZmdsAsgQ,02/02/2024 5:45 am,02/10/2024 6:25 am,8,-593.232523,RESOURCE,DRAFT,taylor.johnson968@example.com,Qqq658vmqu3cP8hDJNts,Data Lake Portal,Application,GROUP,,,APPROVED,02/02/2024 1:54 pm,USER,,taylor.johnson@example.com,SUCCESS,1,,,,
Quarterly Access Review - 523,,5AyJL8EeHJrLTvtr,03/28/2023 9:41 pm,04/27/2023 10:06 pm,30,-881.578866,RESOURCE,CANCELLED,taylor.brown274@mailinator.com,s2VHFggHDWS3cNDInhUl,HRPro,API,USER,,ROLE_USER,UNREVIEWED,,GROUP,ComplianceTeam,,SUCCESS,2,taylor.brown@mailinator.com,APPROVED,taylor.brown@mailinator.com,REVOKED
Quarterly Access Review - 709,Quarterly Access Review audit.,i4DRC9sKtIiwkY0Z,02/03/2023 5:11 am,02/25/2023 6:01 am,22,-943.248623,RESOURCE,COMPLETED,kiran.martinez258@mailinator.com,JpWKrQuVoLXfkoTdM4cH,My Super Secure App,Database,USER,,,REVOKED,02/25/2023 2:27 am,GROUP,SecurityOps,,SUCCESS,,kiran.martinez@mailinator.com,REVOKED,kiran.martinez@example.com,APPROVED
SOX Resource Review - 102,,afsER4xWiR47Hhwd,02/01/2024 10:52 pm,02/11/2024 11:08 pm,10,-591.535856,RESOURCE,COMPLETED,kiran.johnson438@testmail.com,w3LI0jCyuQInachRoXuc,HRPro,Server,GROUP,,,UNREVIEWED,,USER,,kiran.johnson@example.com,SUCCESS,,,,kiran.johnson@testmail.com,REVOKED
Customer Portal Access - 56,Customer Portal Access audit.,IyFC310lmhPv4gzz,02/12/2025 3:31 am,02/24/2025 4:19 am,12,-213.319815,RESOURCE,CANCELLED,jordan.johnson169@example.com,E4buBrpMAviAn7HaWa96,Finance360,Application,USER,,ROLE_USER,APPROVED,02/21/2025 6:20 pm,GROUP,AccessReviewers,,PENDING,1,,,jordan.johnson@testmail.com,APPROVED
SOX Resource Review - 336,,PkPfNXrBBoUAkIId,12/19/2024 3:09 pm,12/30/2024 3:52 pm,11,-268.838414,RESOURCE,CANCELLED,kiran.brown474@example.com,BQuQFuuTLDSqIsRU3kzi,Data Lake Portal,Server,USER,Default Bundle,,REVOKED,12/22/2024 11:54 am,GROUP,AccessReviewers,,SUCCESS,,kiran.brown@testmail.com,REVOKED,kiran.brown@mailinator.com,REVOKED
SOX Resource Review - 849,,1Vkgxi4GMT2Qc6ym,11/27/2023 10:12 pm,12/19/2023 10:56 pm,22,-645.544028,RESOURCE,DRAFT,alex.garcia272@testmail.com,KTifAVYO8ZGBmUiqM1dA,HRPro,Server,USER,,,UNREVIEWED,,USER,,alex.garcia@testmail.com,PENDING,1,alex.garcia@example.com,APPROVED,alex.garcia@testmail.com,REVOKED
Quarterly Access Review - 883,,JbDPYZPdCU0WTuSJ,08/09/2024 8:45 am,08/27/2024 9:34 am,18,-394.101192,RESOURCE,COMPLETED,neha.smith188@mailinator.com,cr0V2BOymLLyyuDZDT27,Finance360,Database,GROUP,,ROLE_USER,UNREVIEWED,,USER,,neha.smith@testmail.com,FAILED,2,,,neha.smith@testmail.com,APPROVED
PCI Resource Review - 754,,n9zRJ7gyDlA2WaF3,07/17/2024 7:03 am,07/25/2024 8:02 am,8,-427.165012,RESOURCE,CANCELLED,jordan.smith778@example.com,tMWNPMHDa66IX6fZtTcA,Data Lake Portal,Database,GROUP,Default Bundle,,UNREVIEWED,,GROUP,ComplianceTeam,,PENDING,,,,,
Customer Portal Access - 454,Customer Portal Access audit.,mK59W3G5UxMjN6zA,03/30/2023 3:26 am,04/29/2023 3:52 am,30,-880.338831,RESOURCE,IN_PROGRESS,sai.brown716@mailinator.com,ZPD3tyBo2ScKqPwrTvgY,My Super Secure App,Server,USER,,,UNREVIEWED,,USER,,sai.brown@example.com,PENDING,,sai.brown@example.com,REVOKED,,
PCI Resource Review - 509,,hohy3Jtazw90KAVs,08/14/2023 9:45 am,08/22/2023 10:43 am,8,-765.053299,RESOURCE,CANCELLED,taylor.johnson805@testmail.com,JXrWbR5NJ4gk82C3YOYx,HRPro,Application,USER,,ROLE_USER,REVOKED,08/18/2023 8:52 pm,GROUP,SecurityOps,,FAILED,2,taylor.johnson@mailinator.com,REVOKED,,
PCI Resource Review - 946,,3JsHpV6qTOpwkvL3,07/12/2023 7:33 am,07/20/2023 7:58 am,8,-798.167442,RESOURCE,CANCELLED,kiran.martinez313@testmail.com,0rGyeRxDDZ31kar5Br7C,Data Lake Portal,API,USER,,,APPROVED,07/17/2023 4:01 am,USER,,kiran.martinez@mailinator.com,SUCCESS,,kiran.martinez@example.com,REVOKED,,
PCI Resource Review - 98,,iUQw1nL13hffepXc,12/28/2024 2:53 am,01/27/2025 3:24 am,30,-241.358310,RESOURCE,IN_PROGRESS,alex.garcia353@example.com,gNE0myLtetETABK07Ucp,Data Lake Portal,API,GROUP,,,REVOKED,01/25/2025 8:23 am,USER,,alex.garcia@mailinator.com,PENDING,1,,,alex.garcia@testmail.com,APPROVED
Quarterly Access Review - 620,,1Whkp6dBzEvMInci,09/14/2023 7:19 pm,09/29/2023 8:16 pm,15,-726.655012,RESOURCE,CANCELLED,taylor.johnson75@example.com,0c9CWG2y13ovpnTLpjDk,Finance360,API,GROUP,,ROLE_USER,APPROVED,09/26/2023 8:40 pm,GROUP,AccessReviewers,,SUCCESS,1,,,,
PCI Resource Review - 691,PCI Resource Review audit.,sQdTpXNuyQOWaWvK,04/09/2023 5:37 pm,04/30/2023 6:00 pm,21,-878.749688,RESOURCE,CANCELLED,kiran.martinez250@example.com,1qjsHyiuTmDT0oUssXAF,HRPro,Server,USER,,,REVOKED,04/13/2023 8:11 pm,USER,,kiran.martinez@mailinator.com,SUCCESS,2,kiran.martinez@example.com,APPROVED,,
